text,category
This Video Shows the Value of Transgenders & also the humanity.. Hats off u GuyZzz😍😍Thanks 4 the Creative Prank Video 😍😍It's Really Shows the Womens Care & Love😍She Dance 4 him😍😍She is a Wonderful Mom & Sisters 4 every people🤗🤗🤗Happy 2 C this,None-of-the-above
Supper bro i will like bro im waitting for part 2bro veara leaval bro😥,Hope-Speech
Same to you,None-of-the-above
Good but maybe I missed something. I didn't understand completely.,None-of-the-above
Is not good anna,None-of-the-above
She is real god 💐,Hope-Speech
thank you for this video broo :),None-of-the-above
Really heart touching bro..,Hope-Speech
Transgender pathi soneenga but full details kedachatha enakku thonala!!!!!!!,None-of-the-above
I would like to call them as super women,None-of-the-above
Bro london sceret of Inner city,None-of-the-above
PJ Chribbin lol you know only to curse ...,None-of-the-above
"U from, your age",None-of-the-above
Bro don't play others feeling broo,None-of-the-above
Too many murmur talks by ashiq in this video.. tats way too rude...,None-of-the-above
For more such videos subscribe to the link  We will work harder to generate better content. Thank you for your support.,None-of-the-above
Its make me cry...this moment seriously I miss my thirunangai mummy...😭😭,None-of-the-above
"Happy pride🏳️‍🌈 kudoos  to all ✌️ I guess this is the first pride march with  full enjoyment . Usually for every pride  You guys ask for decriminalizing  sec 377 . But this time , all I could see is happy faces. 🏳️‍🌈🏳️‍🌈🏳️‍🌈",Hope-Speech
Sema acting perfect da,None-of-the-above
Heart melting bro.😥😢..doing good bro..,None-of-the-above
Wishing you all the best God bless you,Hope-Speech
She look like actress rthyvika,None-of-the-above
Any one tell me how i can join LGBTQ Bcz i want life partner,None-of-the-above
Pls respect them,None-of-the-above
Waiting for part 2 😭😭 its soo emotional,None-of-the-above
I am waiting bro's,Hope-Speech
Humancence very good,None-of-the-above
No words to say... Hats off to the director 💓,None-of-the-above
She is very innocent..and very open talk! Who agree this??,None-of-the-above
Rock Star correct bro,None-of-the-above
Even men also facing lots of trouble when walking in late night. Even Murders are happen just for Money. But the society never cares about that. It only cares when it happen to a woman .,Hope-Speech
Sooo cute akka..... U look very bold..... Through this we can learn to enjoy life...On our way,None-of-the-above
Hmm yes she will shine,None-of-the-above
Unga parents unna mathi iruntha ippo prechanaye irunthurukathu,None-of-the-above
"it was the courts that decriminalized it., not the government",None-of-the-above
Sanjiv a I m extremely..Just because she can’t have “straight “ relationship that doesn’t mean she can’t have any other option. Besides that it is her wish and why are u forcing her to be something that she not into. Don’t u think u violating her privacy?,None-of-the-above
Muthamizh selvan Purushothaman  Hii,None-of-the-above
"Plz tell it clearly,  don't show all ur tantrum....",None-of-the-above
If only she have changed her voice cord she would have looked perfect overrall,None-of-the-above
Thalavia video vra level 💓...u r lucky person...  U have good talent and creativity mind... Thalavia... Video vra level!,None-of-the-above
she is actually like girl,None-of-the-above
I pray for you to find your perfect partner.... Everyone deserves a partner ❤,None-of-the-above
She is a talented one.,None-of-the-above
such a beautiful movie,None-of-the-above
Come out Bab.... I'm too gay... Be friends always ❤️💯,Hope-Speech
Psychology theory is correct....,None-of-the-above
Sema acting bro,None-of-the-above
"Kudos to Malini for this very 'matter of fact' interview. Her voice reverberates courage. This interview addresses most of the cliched questions, LGBTIQ community is asked, hence everyone should watch it - please could you add sub-titles if you can. I adore you Malini for your courage! Well done Nakkeeran for taking a step towards asking the questions. I would appreciate, like Malini said, if you could direct your efforts towards highlighting the issues faced by the LGBTIQ community, hence be the positive change agent, as you always have been.",None-of-the-above
Their decision only in this society ever human have rights to choose their path so it's good,None-of-the-above
Sciences always have an answer as genetics. But the truth is humans have explore only a small portion of the DNA but that small portion would require 2GB of storage to store the information.,None-of-the-above
Bro it was really sin definitely they will punished,Homophobic-derogation
don't hurt anyone 🏳️‍🌈,None-of-the-above
Brave girl..she has a lot of sensiblity than those half baked so called culture safekeepers,None-of-the-above
You are doing well anna❤️❤️🙏👍,Hope-Speech
Thank god I learnt tamil...  It would have been a disgrace to miss out such wonderful content in tamil cinema.. It's a wonderfully written story and gracefully executed.,None-of-the-above
I thought ashiq work in galata Tamil,None-of-the-above
Babu G send me your phone number bro,None-of-the-above
Good acting Nanba good work ❤️,None-of-the-above
3:58 as for as my concert we don't need ur approval,None-of-the-above
Because of society?? Then the problem is with us because we are part of the society.,Homophobic-derogation
Waiting for part 2,Hope-Speech
Correct bro ❤️❤️❤️❤️❤️❤️,None-of-the-above
"To contact Magizhvan Foundation regarding help and support, kindly check below the details.; Working Hours: 10am to 5pm; Contact number: +918754411849; Email: contactmagizhvanfoundation.org; Website: www.magizhvanfoundation.org; ; If incase, we didn't pick up the phone call, kindly leave us a text message or whats app text message. We will revert back to you soon. ; ; Regards,; Team Magizhvan 🏳️‍🌈",Counter-speech
We want to know about   great king cholan ;              &; ;   sleep pharalasis( unble to move whilr sleeping ),None-of-the-above
Make a video about astrology,None-of-the-above
Waiting for tmp Fan's club 😉,None-of-the-above
sowmya narayan  hey wat you want.. ? Wat u r coming to convey ?,None-of-the-above
This 💯 person correct,None-of-the-above
"Ohh my god , i cried 💔😭 Such a kind heart 🙏 Respect them 🙏💔",Counter-speech
Vera lvl bro hats off,Counter-speech
Vera level thala 😔😔😔😔part 2 I am waiting thala 🤩😍😗😗😘,Hope-Speech
Love is a first and never ending words of the whole universe,None-of-the-above
She s nt lookin like a transgender 😮 she looks beautiful but her voice s bad 😂,None-of-the-above
I like her. Really she is very innocent,None-of-the-above
My hear❤️ really melting 🥺🥺❤️,None-of-the-above
"First safeguard your women , then come and talk about others",None-of-the-above
Nega tha Seyirantha deivam 😍😍,None-of-the-above
I love transgenders ♥️cried when i see thiz video 💯.....,Hope-Speech
Why we do sex just see madhan gowri video,None-of-the-above
Wow so heart touching bro congratulations l am waiting for ur video bro love and support from Bombay,Hope-Speech
Hi... bro ; From kerala ; First time uga video pakkuren supper... supper acting ; അടിപൊളി 👍👍👍; Waiting for part 2,Counter-speech
Many may know such   areas and such problems like this bt they  wont  care   bt  for my  opinion  i  have given  a point thats all,None-of-the-above
Hyy Sathiyama it make me tears ya..Vera level !!!👏 Gud effort and Wait for Part-2 🖤,Hope-Speech
"Briliant movie, loved it a had tears in my eyes, Shows how religion can get in the way of true love, but all turned out in the end",None-of-the-above
